stop,2022-02-25 15:00:00,2022-02-25 15:10:00,2022-02-25 15:20:00,2022-02-25 15:30:00,2022-02-25 15:40:00,2022-02-25 15:50:00,2022-02-25 16:00:00,2022-02-25 16:10:00,2022-02-25 16:20:00,2022-02-25 16:30:00,2022-02-25 16:40:00,2022-02-25 16:50:00,0,1,2,3,4,5,6,7,8,9,10,11
5102268,0.0,0.0,0.0,4.33890044384571,4.33890044384571,4.33890044384571,4.33890044384571,4.33890044384571,0.0,4.33890044384571,4.33890044384571,4.33890044384571,-55.38168,3.0138617,-0.21686363,-28.592146,30.345703,6.514003,56.05931,-22.42707,-33.36524,25.80566,-3.0538425,17.749855
5102269,0.0,0.0,0.0,2.137867144690094,0.0,2.137867144690094,2.137867144690094,0.0,2.137867144690094,0.0,0.0,0.0,-28.976627,-23.844831,5.845875,7.881686,9.0036335,10.311142,35.484047,6.646493,-8.734953,36.58515,-1.9295969,-1.7257633
5102270,0.0,0.0,0.0,2.17049132581483,0.0,2.17049132581483,2.17049132581483,0.0,2.17049132581483,0.0,0.0,0.0,-29.0299,-23.74784,5.872306,7.890933,8.886938,10.397836,35.84971,6.619677,-8.617826,36.5556,-2.1459732,-1.5413675
5102271,0.0,0.0,0.0,2.171209076306196,0.0,2.171209076306196,2.171209076306196,0.0,2.171209076306196,0.0,0.0,0.0,-29.031075,-23.745708,5.872887,7.8911366,8.88437,10.399743,35.85775,6.6190867,-8.61525,36.55495,-2.150733,-1.5373096
5102272,0.0,0.0,0.0,2.184371521908966,0.0,2.184371521908966,2.184371521908966,0.0,2.184371521908966,0.0,0.0,0.0,-29.052567,-23.70658,5.883551,7.894869,8.837289,10.434722,36.00528,6.6082687,-8.567994,36.54303,-2.2380295,-1.4629135
5102273,0.0,0.0,0.0,2.173675714920346,0.0,2.173675714920346,2.173675714920346,0.0,2.173675714920346,0.0,0.0,2.173675714920346,-31.758078,-18.07424,4.116252,6.0747223,10.3978,10.045509,43.36664,-3.6065927,-6.4956055,37.346737,-3.4556284,0.5413723
5102274,0.0,0.0,2.215373063848993,2.215373063848993,0.0,2.215373063848993,0.0,2.215373063848993,2.215373063848993,0.0,0.0,2.215373063848993,-30.616499,-26.80386,14.896495,-11.620205,30.018917,9.332058,28.736723,2.1141229,-15.451908,36.191956,-1.857192,-6.732111
5102275,0.0,0.0,2.2556584087780647,2.2556584087780647,0.0,2.2556584087780647,0.0,2.2556584087780647,2.2556584087780647,0.0,0.0,2.2556584087780647,-30.7098,-26.74209,15.092572,-11.963816,30.262009,9.417561,29.049763,1.9997497,-15.434481,36.149593,-2.113717,-6.6034155
5102276,0.0,0.0,2.373390105544722,2.373390105544722,0.0,2.373390105544722,0.0,2.373390105544722,2.373390105544722,0.0,0.0,2.373390105544722,-30.982468,-26.561583,15.6656,-12.9679985,30.972435,9.667441,29.9646,1.6654963,-15.383543,36.02579,-2.8633914,-6.2273126
5102277,0.0,0.0,2.432551128922036,2.432551128922036,0.0,2.432551128922036,0.0,2.432551128922036,2.432551128922036,0.0,0.0,2.432551128922036,-31.11948,-26.470871,15.953546,-13.472605,31.329432,9.793007,30.424309,1.4975324,-15.357948,35.963577,-3.2401094,-6.0383186
5102278,0.0,0.0,2.510944336158852,0.0,2.510944336158852,2.510944336158852,0.0,2.510944336158852,2.510944336158852,0.0,0.0,2.510944336158852,-31.304459,-24.846073,3.903994,-20.207964,40.707085,8.184938,28.812662,-0.52620125,-18.3499,36.81988,-9.548198,-8.227125
5102279,0.0,0.0,2.5488382959823164,0.0,2.5488382959823164,3.0,0.0,2.5488382959823164,2.5488382959823164,0.0,0.0,2.5488382959823164,-30.527029,-24.619537,4.839841,-20.840702,42.229237,8.074369,28.79464,0.011957169,-18.109978,38.00078,-11.158549,-8.790189
5102280,0.0,0.0,2.553510372041605,0.0,2.0,3.0,0.0,2.0,2.553510372041605,0.0,0.0,2.553510372041605,-27.640741,-25.078876,5.924326,-18.412632,39.354477,7.929368,28.145828,1.0427041,-14.446519,38.475456,-11.865499,-8.2408695
5102281,0.0,0.0,3.0,0.0,2.611499105283392,3.0,0.0,2.611499105283392,2.611499105283392,0.0,0.0,2.611499105283392,-30.001812,-24.63601,5.008397,-24.075468,42.96887,9.001627,28.776857,0.7779989,-16.944937,37.60092,-12.054837,-7.7543097
5102282,0.0,0.0,2.7794523304946623,0.0,2.7794523304946623,2.7794523304946623,0.0,3.0,2.7794523304946623,0.0,0.0,2.7794523304946623,-32.339233,-24.103851,4.105122,-24.341244,44.158207,8.447669,30.514988,-1.553402,-19.621223,36.46093,-10.688077,-7.864194
5102283,0.0,0.0,2.902853430328838,0.0,2.902853430328838,2.902853430328838,0.0,2.902853430328838,2.902853430328838,0.0,0.0,0.0,-28.576225,-31.57456,6.2198296,-22.070927,42.428913,9.221606,21.520485,11.733263,-21.471493,35.4939,-11.229608,-10.1132345
5102284,4.316033534024479,4.316033534024479,4.316033534024479,0.0,4.316033534024479,0.0,4.316033534024479,4.316033534024479,4.316033534024479,4.316033534024479,4.316033534024479,0.0,-12.148201,-8.338177,-18.591148,-90.394684,41.738632,-9.505096,31.891403,17.849411,-21.436775,9.782539,-11.875786,35.8333
5102285,3.0178369201561406,3.0178369201561406,0.0,3.0178369201561406,3.0178369201561406,0.0,3.0178369201561406,3.0,0.0,3.0178369201561406,0.0,0.0,-31.430756,-16.280151,-12.687159,-32.6197,21.311367,-4.6515102,34.015602,0.68533516,-28.968857,36.271927,16.858532,15.691523
5102286,3.198095027865766,3.198095027865766,0.0,3.198095027865766,0.0,3.198095027865766,3.198095027865766,0.0,3.0,3.198095027865766,3.198095027865766,0.0,-10.037154,-16.016317,4.065094,-20.658924,16.845762,-9.6749115,32.80112,14.847998,-9.453837,29.176739,-19.204918,17.930256
5102287,3.4466783021791105,3.4466783021791105,0.0,3.4466783021791105,0.0,3.4466783021791105,3.4466783021791105,0.0,3.4466783021791105,3.4466783021791105,3.4466783021791105,0.0,-8.786651,-15.192883,4.026869,-22.512697,16.92184,-10.878827,35.326836,15.087215,-8.684603,27.95018,-22.740992,20.737453
5102288,0.0,0.0,3.5894125720636554,3.5894125720636554,0.0,3.5894125720636554,3.5894125720636554,0.0,3.5894125720636554,3.5894125720636554,0.0,3.5894125720636554,-21.168526,-17.271225,3.9801314,-21.701784,9.660763,12.436801,64.03038,-13.020123,15.4571905,33.704395,-18.974579,32.029785
5102289,0.0,0.0,3.798780279797738,3.798780279797738,0.0,3.798780279797738,3.798780279797738,0.0,3.798780279797738,3.798780279797738,0.0,3.798780279797738,-20.916706,-16.517069,3.9723334,-23.392008,9.253045,12.892165,67.09314,-14.269762,17.316002,33.423412,-20.795856,34.703537
5102290,0.0,0.0,3.8681231633057807,3.8681231633057807,0.0,3.8681231633057807,3.8681231633057807,0.0,3.8681231633057807,3.8681231633057807,0.0,3.8681231633057807,-20.833302,-16.26729,3.9697506,-23.951818,9.118007,13.042981,68.10753,-14.683645,17.93164,33.330353,-21.399067,35.589092
5102291,10.231071577332813,0.0,10.231071577332813,10.231071577332813,0.0,10.231071577332813,10.231071577332813,10.231071577332813,10.231071577332813,10.231071577332813,10.231071577332813,10.231071577332813,-5.827675,31.120668,2.6383867,-205.6222,46.725384,-25.644943,134.66269,-30.070814,-3.2483292,-25.240099,-31.470675,130.0868
5102292,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,13.187567502556332,-20.513954,68.322876,-22.64125,-264.28763,106.389366,-25.555544,147.71907,-16.430305,-19.020779,-15.234444,-131.25517,145.60071
5102293,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,13.244099442196438,-20.492645,68.74523,-22.75594,-265.45175,106.77405,-25.68493,148.30292,-16.536766,-19.031967,-15.464882,-131.87033,146.28407
5102294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5102296,20.85539943076753,0.0,20.85539943076753,0.0,20.85539943076753,20.85539943076753,20.85539943076753,20.85539943076753,20.85539943076753,20.85539943076753,20.85539943076753,20.85539943076753,14.557587,107.29584,-102.144035,-477.09213,151.91592,-71.82189,244.09087,-84.98442,-14.712631,-83.655655,-125.11901,259.2541
5102297,19.56855984833766,0.0,19.56855984833766,19.56855984833766,19.56855984833766,19.56855984833766,19.56855984833766,19.56855984833766,19.56855984833766,19.56855984833766,19.56855984833766,19.56855984833766,-54.02234,88.57268,-57.24237,-381.52588,99.00412,-37.43763,284.2356,-96.04684,-26.579933,-85.06491,-153.02335,263.36075
5102298,17.623571512822497,0.0,17.623571512822497,17.623571512822497,17.623571512822497,17.623571512822497,17.623571512822497,17.623571512822497,17.623571512822497,17.623571512822497,17.623571512822497,17.623571512822497,-51.185974,76.76737,-51.143974,-342.88153,90.81874,-33.256386,257.12964,-85.66511,-25.569145,-72.781235,-136.59628,235.81183
5102299,14.965375799377329,0.0,14.965375799377329,14.965375799377329,14.965375799377329,14.965375799377329,14.965375799377329,14.965375799377329,14.965375799377329,14.965375799377329,14.965375799377329,14.965375799377329,-47.30958,60.633194,-42.809326,-290.06668,79.631836,-27.541899,220.08423,-71.476555,-24.187717,-55.993248,-114.14561,198.16103
5102300,14.01647287152032,0.0,14.01647287152032,14.01647287152032,14.01647287152032,14.01647287152032,14.01647287152032,14.01647287152032,14.01647287152032,14.01647287152032,14.01647287152032,0.0,-28.367275,18.349815,-28.49393,-259.49597,65.8225,-23.175522,158.6189,-0.48663902,-37.30554,-55.120457,-97.82248,171.40671
5102301,11.834208018896874,0.0,11.834208018896874,11.834208018896874,11.834208018896874,11.834208018896874,11.834208018896874,11.834208018896874,11.834208018896874,11.834208018896874,11.834208018896874,0.0,-27.918648,10.7908745,-23.417141,-217.96155,58.166805,-18.846401,135.71696,0.8975458,-34.052315,-40.541054,-80.68504,142.5699
5102302,10.422800633379754,0.0,10.422800633379754,10.422800633379754,10.422800633379754,10.422800633379754,10.422800633379754,10.422800633379754,10.422800633379754,10.422800633379754,10.422800633379754,0.0,-27.628487,5.9020176,-20.133657,-191.09865,53.215393,-16.046482,120.90489,1.7927661,-31.94824,-31.111643,-69.601204,123.91933
5102303,9.703443334972222,0.0,9.703443334972222,9.703443334972222,0.0,9.703443334972222,9.703443334972222,9.703443334972222,0.0,9.703443334972222,9.703443334972222,9.703443334972222,-9.10066,40.642883,4.2796555,-209.07542,42.40567,-19.901749,88.69062,-16.192934,-14.313254,0.7826843,20.378586,107.20656
5102304,9.33628273160917,0.0,9.33628273160917,9.33628273160917,0.0,9.33628273160917,9.33628273160917,9.33628273160917,0.0,9.33628273160917,9.33628273160917,9.33628273160917,-9.720644,37.962296,4.2733774,-200.88908,41.43114,-18.973509,85.7707,-15.262239,-14.392599,2.210659,20.071003,102.62754
5102305,9.27699891812538,0.0,9.27699891812538,9.27699891812538,0.0,9.27699891812538,9.27699891812538,9.27699891812538,9.27699891812538,9.27699891812538,9.27699891812538,9.27699891812538,-7.6608353,25.402311,2.775979,-185.76894,43.920845,-22.821733,123.17952,-26.482971,-4.4757175,-19.29417,-27.393661,116.668144
5102306,8.472550707453415,0.0,8.472550707453415,8.472550707453415,0.0,8.472550707453415,8.472550707453415,8.472550707453415,8.472550707453415,8.472550707453415,8.472550707453415,8.472550707453415,-9.206512,20.580748,2.891986,-169.0292,41.55613,-20.44127,113.49724,-23.45779,-5.510622,-14.280724,-23.956028,105.35388
5102307,0.0,0.0,5.044298399356598,5.044298399356598,5.044298399356598,5.044298399356598,5.044298399356598,0.0,5.044298399356598,5.044298399356598,5.044298399356598,5.044298399356598,-39.366814,-3.7462845,-2.8980403,-33.09263,17.814213,17.923311,80.91448,-17.916035,9.851833,13.503351,-65.45028,46.742836
5102308,0.0,0.0,4.717968705766378,4.717968705766378,4.717968705766378,4.717968705766378,4.717968705766378,0.0,4.717968705766378,0.0,4.717968705766378,4.717968705766378,-48.15651,2.2911224,1.4309022,-26.321068,17.00141,28.462643,70.59994,-0.9779358,2.9758353,16.598627,-59.91034,23.518509
5102598,0.0,3.427704321137951,3.427704321137951,3.427704321137951,3.427704321137951,3.427704321137951,3.427704321137951,3.427704321137951,3.427704321137951,3.427704321137951,0.0,3.427704321137951,-33.06852,-10.15345,1.0009012,-38.215805,36.880413,12.557465,53.530457,-6.7429647,-7.6018248,38.560562,-21.708797,19.552322
5102599,0.0,0.0,5.42010119519433,5.42010119519433,5.42010119519433,0.0,5.42010119519433,5.42010119519433,0.0,5.42010119519433,0.0,5.42010119519433,-59.08025,-0.76161766,-17.213333,-66.1789,19.095165,22.2285,78.72721,-35.711857,-13.261082,24.649563,14.852222,49.33843
5102600,9.129044166906493,9.129044166906493,9.129044166906493,9.129044166906493,9.129044166906493,9.129044166906493,9.129044166906493,9.129044166906493,9.129044166906493,9.129044166906493,0.0,9.129044166906493,-16.795746,23.702656,-29.364544,-172.77081,70.47252,-13.079777,131.11353,-30.04006,-1.1850815,33.573463,-63.976448,104.44737
5102601,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,9.797042789376649,-21.792206,42.99249,-15.762521,-194.46867,83.317535,-17.794815,112.70284,-10.045469,-18.349642,-1.4137726,-94.36009,104.61641
5102602,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,10.030829703316,-21.704071,44.73909,-16.236834,-199.2829,84.90842,-18.329948,115.1173,-10.485711,-18.395918,-2.3667488,-96.90413,107.44238
5102603,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,11.658930837173807,-21.090267,56.90253,-19.539934,-232.80937,95.98732,-22.056581,131.93181,-13.551666,-18.718195,-9.003326,-114.62082,127.12272
5102604,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,14.219487267088285,-20.124931,76.03229,-24.734829,-285.53726,113.41135,-27.91754,158.37639,-18.373558,-19.225029,-19.440819,-142.48434,158.07446
5102605,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,16.199544430822808,-19.378426,90.82516,-28.751987,-326.31137,126.88524,-32.449768,178.8258,-22.102303,-19.616985,-27.512062,-164.03094,182.00922
5102606,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,18.105345312983445,-18.659935,105.06326,-32.618492,-365.55627,139.85379,-36.812042,198.50827,-25.691189,-19.99422,-35.280617,-184.76953,205.04633
5102607,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,20.265119318611116,-17.84568,121.198814,-37.000256,-410.03113,154.55066,-41.75564,220.81375,-29.758354,-20.421745,-44.084396,-208.27179,231.15346
5102608,0.0,0.0,11.334021155326344,0.0,11.334021155326344,11.334021155326344,0.0,11.334021155326344,11.334021155326344,0.0,11.334021155326344,11.334021155326344,-58.266476,11.721842,21.736687,-126.64158,135.5416,16.72074,58.146095,-5.5190535,-46.311333,-9.216768,-114.839714,1.5725641
5102609,12.542117396710974,0.0,12.542117396710974,0.0,12.542117396710974,12.542117396710974,0.0,12.542117396710974,12.542117396710974,0.0,12.542117396710974,0.0,-6.364374,-15.788986,-0.8421917,-211.3364,139.35359,-33.246536,30.541813,54.593174,-72.99102,-25.827494,-101.4209,31.69623
5102611,17.741467322977485,17.741467322977485,17.741467322977485,17.741467322977485,17.741467322977485,17.741467322977485,17.741467322977485,17.741467322977485,17.741467322977485,17.741467322977485,0.0,17.741467322977485,-8.597496,74.55545,-60.948322,-342.62827,121.24851,-29.787388,243.9371,-66.30832,13.178589,28.905403,-135.88873,216.01173
5102612,0.0,0.0,0.0,8.273985488157878,8.273985488157878,0.0,8.273985488157878,8.273985488157878,0.0,8.273985488157878,8.273985488157878,0.0,-87.99833,8.904279,-14.671196,-50.20758,15.714619,12.607554,73.090454,-23.813675,-61.713596,-10.876932,11.47159,50.38366
5102613,0.0,0.0,0.0,8.168759890544765,0.0,8.168759890544765,8.168759890544765,8.168759890544765,0.0,8.168759890544765,0.0,8.168759890544765,-49.466057,18.91589,7.0113316,-60.825912,24.642155,4.4163313,102.494896,-55.774757,-18.336113,44.13332,38.205994,51.86829
5102614,8.012958777903677,0.0,0.0,8.012958777903677,8.012958777903677,8.012958777903677,8.012958777903677,8.012958777903677,8.012958777903677,8.012958777903677,8.012958777903677,8.012958777903677,-53.477234,21.113098,-27.284794,-98.73483,44.1793,-29.420708,133.25859,-56.690628,-46.373314,-8.169991,-44.48909,83.048775
5102615,6.9238216230713885,0.0,0.0,6.9238216230713885,6.9238216230713885,6.9238216230713885,6.9238216230713885,0.0,6.9238216230713885,6.9238216230713885,6.9238216230713885,6.9238216230713885,-36.72114,8.812824,-30.035578,-46.831497,12.85338,-21.106422,121.315285,-45.573936,-8.900324,3.7325716,-74.16895,77.2297
5102616,6.66266080646889,0.0,0.0,6.66266080646889,6.66266080646889,6.66266080646889,6.66266080646889,0.0,6.66266080646889,6.66266080646889,6.66266080646889,6.66266080646889,-36.297348,7.34128,-28.747498,-44.790627,12.996608,-20.13566,117.17397,-43.537937,-9.183597,5.0447807,-70.90932,73.79578
5102617,4.401017549560761,0.0,0.0,4.401017549560761,0.0,0.0,4.401017549560761,0.0,4.401017549560761,4.401017549560761,0.0,4.401017549560761,-23.663418,-14.051738,-20.798912,-25.299726,-6.6554737,-12.153109,87.8696,-35.775307,1.8973947,20.559872,-0.6744003,53.74624
5102618,4.176164216843914,0.0,0.0,4.176164216843914,0.0,0.0,4.176164216843914,0.0,4.176164216843914,4.176164216843914,0.0,4.176164216843914,-23.756523,-14.8768015,-19.52609,-23.635408,-5.464736,-11.295637,83.96891,-33.51814,0.9620285,21.477554,-0.014099121,50.294743
5102619,3.925386483462781,0.0,0.0,3.925386483462781,0.0,0.0,3.925386483462781,0.0,3.925386483462781,3.925386483462781,0.0,3.925386483462781,-23.860363,-15.796988,-18.10652,-21.779207,-4.1367083,-10.339306,79.61849,-31.00074,-0.08117962,22.501047,0.7223301,46.445312
5102620,3.761464228220978,0.0,0.0,0.0,3.761464228220978,0.0,0.0,3.761464228220978,3.761464228220978,0.0,3.761464228220978,3.761464228220978,-39.33146,-16.034616,-11.189953,-34.643124,43.513115,-13.882566,37.223003,-11.525025,-44.081493,12.375017,-8.2530985,0.9976692
5102621,0.0,4.742158010626016,0.0,0.0,4.742158010626016,4.742158010626016,0.0,4.742158010626016,4.742158010626016,4.742158010626016,4.742158010626016,4.742158010626016,-30.410835,-12.218369,9.126623,-24.88629,75.78281,-12.386116,25.728954,-9.564603,-37.459564,29.999422,-46.51946,-7.659377
5102622,3.3935400885177622,0.0,0.0,0.0,3.3935400885177622,0.0,0.0,3.3935400885177622,3.3935400885177622,0.0,0.0,3.3935400885177622,-36.026207,-22.73571,-15.253094,-27.590532,37.800453,-10.887432,44.11743,-17.475916,-35.04344,26.926125,2.3447447,2.4881153
5102623,3.3435053608753726,0.0,0.0,0.0,3.3435053608753726,0.0,0.0,3.3435053608753726,0.0,3.3435053608753726,0.0,0.0,-25.595379,-32.678894,-14.469483,-32.202545,34.71577,-16.741138,22.605278,-8.067266,-37.9254,32.662792,21.197742,7.4274874
5102624,3.311718604537373,0.0,0.0,0.0,3.311718604537373,0.0,0.0,3.311718604537373,0.0,3.311718604537373,0.0,0.0,-25.59434,-32.655334,-14.292812,-31.827227,34.544025,-16.537962,22.499908,-7.910676,-37.72086,32.718494,21.11267,7.225587
5102625,3.299778682837617,0.0,0.0,0.0,3.299778682837617,0.0,0.0,3.299778682837617,0.0,3.299778682837617,0.0,0.0,-25.593946,-32.646484,-14.22645,-31.686245,34.479515,-16.461647,22.460331,-7.851857,-37.644024,32.739418,21.080715,7.1497507
5102626,3.2184791042184395,0.0,0.0,0.0,3.2184791042184395,0.0,0.0,3.2184791042184395,0.0,3.2184791042184395,0.0,0.0,-25.591282,-32.586224,-13.774584,-30.726303,34.04025,-15.941991,22.190838,-7.451351,-37.120872,32.881878,20.863132,6.6333637
